date,PRECTOTCORR,T2M_MAX,T2M_MIN,state
20000202,0.0,32.27,12.63,Maharashtra
20000203,0.0,31.44,13.68,Maharashtra
20000204,0.0,33.49,13.53,Maharashtra
20000205,0.0,29.46,13.5,Maharashtra
20000206,0.0,29.91,10.73,Maharashtra
20000207,0.0,30.95,11.99,Maharashtra
20000208,0.0,31.32,12.85,Maharashtra
20000209,0.0,31.57,12.45,Maharashtra
20000210,0.0,33.67,13.22,Maharashtra
20000211,0.0,29.9,13.09,Maharashtra
20000212,0.0,30.26,12.22,Maharashtra
20000213,0.0,31.39,12.05,Maharashtra
20000214,0.0,31.66,14.34,Maharashtra
20000215,0.0,32.27,17.54,Maharashtra
20000216,0.0,34.01,19.91,Maharashtra
20000217,0.0,31.22,14.62,Maharashtra
20000218,0.0,30.79,11.1,Maharashtra
20000219,0.0,32.48,12.5,Maharashtra
20000220,0.0,31.51,11.58,Maharashtra
20000221,0.0,31.67,11.23,Maharashtra
20000222,0.0,33.44,13.53,Maharashtra
20000223,3.28,29.02,18.91,Maharashtra
20000224,2.1,28.19,17.02,Maharashtra
20000225,0.05,31.01,16.29,Maharashtra
20000226,0.01,32.29,18.36,Maharashtra
20000227,0.0,33.67,15.51,Maharashtra
20000228,0.0,34.05,15.25,Maharashtra
20000229,0.0,35.11,16.41,Maharashtra
20000301,0.0,36.81,15.76,Maharashtra
20000302,0.0,35.86,16.11,Maharashtra
20000303,0.0,36.02,16.82,Maharashtra
20000304,0.0,35.55,16.42,Maharashtra
20000305,0.0,34.13,14.28,Maharashtra
20000306,0.0,35.07,14.31,Maharashtra
20000307,0.0,33.31,14.12,Maharashtra
20000308,0.0,33.32,14.61,Maharashtra
20000309,0.0,34.87,13.01,Maharashtra
20000310,0.0,36.51,13.45,Maharashtra
20000311,0.0,37.41,15.33,Maharashtra
20000312,0.0,36.24,16.29,Maharashtra
20000313,0.0,35.14,14.81,Maharashtra
20000314,0.0,33.97,14.92,Maharashtra
20000315,0.0,35.43,15.32,Maharashtra
20000316,0.0,35.82,15.17,Maharashtra
20000317,0.0,37.72,15.88,Maharashtra
20000318,0.0,36.09,17.21,Maharashtra
20000319,0.0,37.14,17.82,Maharashtra
20000320,0.0,37.28,16.83,Maharashtra
20000321,0.0,38.16,18.71,Maharashtra
20000322,0.0,36.85,17.36,Maharashtra
20000323,0.0,35.87,18.01,Maharashtra
20000324,0.0,36.18,16.52,Maharashtra
20000325,0.0,36.87,17.77,Maharashtra
20000326,0.09,36.95,17.88,Maharashtra
20000327,0.0,37.5,18.67,Maharashtra
20000328,0.0,37.77,18.97,Maharashtra
20000329,0.0,39.07,19.01,Maharashtra
20000330,0.0,39.71,20.85,Maharashtra
20000331,0.0,40.51,21.1,Maharashtra
20000401,0.0,40.78,19.81,Maharashtra
20000402,0.0,40.85,19.5,Maharashtra
20000403,0.0,41.07,21.05,Maharashtra
20000404,0.0,41.26,23.28,Maharashtra
20000405,0.0,40.47,22.74,Maharashtra
20000406,0.06,41.32,23.67,Maharashtra
20000407,0.04,40.98,22.47,Maharashtra
20000408,0.0,41.05,23.42,Maharashtra
20000409,0.0,41.02,24.09,Maharashtra
20000410,0.0,41.19,21.82,Maharashtra
20000411,0.0,41.69,21.27,Maharashtra
20000412,0.0,42.26,21.57,Maharashtra
20000413,0.0,42.07,21.82,Maharashtra
20000414,0.0,41.34,22.98,Maharashtra
20000415,0.0,40.32,22.12,Maharashtra
20000416,0.0,40.85,22.14,Maharashtra
20000417,0.0,40.41,23.09,Maharashtra
20000418,0.79,41.49,23.39,Maharashtra
20000419,0.0,40.9,22.88,Maharashtra
20000420,0.0,41.79,23.55,Maharashtra
20000421,0.0,41.66,23.19,Maharashtra
